"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AT1G73970"	105.019155352854	0.0633246632001855	0.189653546003524	0.333896542061011	0.738457629230968	0.869082183688374
"AT1G73980"	366.116483960931	0.3885880033992	0.127487242894173	3.04805402154445	0.00230328517189221	0.0126087453110807
"AT1G73990"	476.692188950307	0.200496332168019	0.111544574742898	1.79745480791109	0.0722634464253857	0.194606725162098
"AT1G74000"	14.5673185056231	-1.62726818760477	0.533098576826722	-3.05247145338694	0.00226965317876053	0.0124560197186313
"AT1G74010"	10.5381685901624	-1.33280024247586	0.538424188716733	-2.47537215156031	0.0133097405281773	0.0533863930847137
"AT1G74020"	115.194817457531	0.174659487029875	0.183607285497712	0.951266648033154	0.341469033056338	0.559501045113427
"AT1G74030"	74.6376715449908	-1.11526862622559	0.225650067987397	-4.94246971061349	7.71390927560658e-07	1.04169738933157e-05
"AT1G74040"	328.653282264467	-0.0514553561868223	0.142814700478916	-0.36029453560643	0.718626885270374	0.85663291370794
"AT1G74050"	1178.16496008074	-0.335471302210113	0.0896920099159578	-3.74025849709972	0.00018383110027847	0.00141800131552079
"AT1G74060"	844.993579718701	-0.479566831814801	0.0947822736237904	-5.05966794717646	4.19987214925384e-07	5.98269807958079e-06
"AT1G74070"	440.865933594563	0.308358906734819	0.124286252860926	2.481037923638	0.0131000434774899	0.0527183062685402
"AT1G74080"	0.426269682099089	-1.34900191158885	2.53154725296084	-0.532876449377386	0.594119108669232	NA
"AT1G74088"	21.2847326034525	-0.31027758466578	0.385479161125201	-0.804914028971345	0.420869292202535	0.637568700273217
"AT1G74090"	189.79618236754	0.835930364790639	0.195663454105177	4.27228665983425	1.93478629252901e-05	0.000191947291548007
"AT1G74100"	434.615516888257	0.908599041396462	0.157558288216262	5.76674862162333	8.0815455318767e-09	1.53572926462893e-07
"AT1G74120"	34.8425038966059	-0.151556578123589	0.308566699744043	-0.49116310427958	0.623311092145453	0.796414101582542
"AT1G74150"	10.0742497610978	0.716285849237094	0.577635573873031	1.24003070730983	0.214964036512638	0.415564010900674
"AT1G74160"	161.730708921865	0.313521672424594	0.171191013577211	1.83141431242936	0.0670387266480323	0.184008318483383
"AT1G74170"	117.702318507768	0.229632192596652	0.193001088482824	1.18979739649027	0.234126033131553	0.438892093261131
"AT1G74180"	40.8536481815236	-0.266951821572684	0.292260243247305	-0.913404500751045	0.361029839340616	0.579461337804022
"AT1G74200"	6.10717957689877	0.98084325820619	0.731278881563138	1.34127113873383	0.17983243674443	0.368936960840486
"AT1G74210"	147.240009442939	1.52408311715684	0.180853031228651	8.42719144270222	3.54060343807929e-17	1.91251269691167e-15
"AT1G74230"	482.043111220226	-0.026598774346101	0.120279755315689	-0.221140908345626	0.824982718403129	0.915314780204235
"AT1G74240"	29.0141910736597	-0.379501829944096	0.331261575626078	-1.14562586749412	0.251949989382964	0.461392391474441
"AT1G74250"	166.944048491705	-0.217679792486554	0.157527088601573	-1.3818562535433	0.167015842456802	0.350674088199325
"AT1G74260"	567.778739882037	-0.216155412651988	0.106828378307468	-2.0233894408643	0.0430330119766736	0.1331225306426
"AT1G74270"	454.58692426775	0.0236300022995215	0.14785514406215	0.159818601168105	0.87302397081146	0.941438853209469
"AT1G74280"	43.1130371440633	-0.0768534739521618	0.264522927240179	-0.290536154101989	0.77140609599583	0.88693330987843
"AT1G74290"	15.1782658772581	1.20210570242988	0.5302604441313	2.26700994904349	0.0233896179554121	0.0831715929260098
"AT1G74300"	26.5883009888112	1.14513010628928	0.386389731408893	2.96366599110642	0.0030399805620803	0.0160312243556953
"AT1G74310"	40.9750721915667	0.145319702000056	0.294682243134857	0.493140341454345	0.621913428009635	0.795557711062437
"AT1G74320"	171.730738683082	-0.26931930863472	0.151706546831973	-1.77526490622064	0.0758541570756851	0.201803018701761
"AT1G74330"	111.979676389832	0.309389921730032	0.204580106693662	1.51231674834011	0.13045330233875	0.296150394127322
"AT1G74340"	110.882686336432	-0.0585251767966547	0.189784661371011	-0.308376748541566	0.757795672416981	0.879573095143179
"AT1G74350"	17.5845755689895	0.134702961055317	0.429724232600311	0.313463730542292	0.753928371975733	0.877414318867604
"AT1G74360"	31.7016065313061	1.32742297889263	0.366943269902121	3.61751553379547	0.000297444484266248	0.00215256456156263
"AT1G74370"	86.2033747043646	-0.0795825198044561	0.203655450473542	-0.390770389986666	0.69596696354366	0.844242161227238
"AT1G74380"	323.692146658646	0.206056816621939	0.173229502448238	1.18950186723252	0.234242236678509	0.438892093261131
"AT1G74390"	65.2607077761701	-0.232282817012836	0.246179001912533	-0.943552517510677	0.345398366147206	0.56301430907323
"AT1G74400"	6.3335870315543	-0.194575504900627	0.758448003968233	-0.256544290290962	0.797530585682208	0.900186226852195
"AT1G74410"	50.4352675918546	0.455476968499324	0.262068969566341	1.73800419505226	0.0822100745934892	0.21331419832817
"AT1G74420"	6.48418883869599	-0.297563986861561	0.671322936335317	-0.44325014200458	0.657584814242662	0.819163754711156
"AT1G74430"	14.1948797802175	1.46920732479689	0.563079592065443	2.60923561340176	0.00907447378730443	0.0394228527964788
"AT1G74440"	71.7876892415413	0.869730200792221	0.274711641444683	3.16597504284271	0.00154564054341157	0.00901116731838696
"AT1G74450"	442.579921512202	1.2839041245109	0.418225112659978	3.06988768882162	0.00214139280390789	0.0118889252946096
"AT1G74453"	20.160823070932	-0.209869037331338	0.392385427226783	-0.534854311014059	0.592750603963147	0.775190296274437
"AT1G74456"	6.89677641919019	-0.288846927976178	0.669214980799741	-0.43162053490045	0.666017231163852	0.8245204772509
"AT1G74458"	5.15648082324776	0.330163240257134	0.794470128893338	0.415576657006648	0.677719810792132	0.832211327570293
"AT1G74460"	22.6542386401994	-0.823935372467952	0.405064717125146	-2.03408328998794	0.0419431984541234	0.130681533233258
"AT1G74470"	9246.59519066505	0.13268486248623	0.0871734772546535	1.5220783507193	0.127989449845099	0.291826691029741
"AT1G74490"	8.4051708173731	-0.0807418219922195	0.627349225013551	-0.128703150929174	0.897592542068318	0.95347265143437
"AT1G74510"	113.419634345864	0.240226838181414	0.175038189093552	1.37242529430547	0.169931080353201	0.354953020731778
"AT1G74520"	312.423683853943	0.337686128326767	0.124648422003499	2.70910873077308	0.00674642264214554	0.0310034191173946
"AT1G74530"	145.951848735467	0.4193758233279	0.176857734588187	2.37126085723316	0.0177275145319978	0.0669843128809054
"AT1G74545"	0.880934565825843	-0.562934349473072	2.12075161558318	-0.26544096222144	0.79066978422791	NA
"AT1G74560"	448.502673463614	-0.715903860763706	0.136142596679814	-5.2584854279473	1.45246692766783e-07	2.24695714427348e-06
"AT1G74580"	44.554910046558	0.103579677284061	0.271031630421367	0.382168225616428	0.702336588582595	0.847484705531877
"AT1G74590"	15.9130600167713	0.0831727500462359	0.452960155786466	0.183620455317587	0.854311214945592	0.931638028946858
"AT1G74600"	29.5343268819638	-0.346998594925353	0.350128095640809	-0.991061840639415	0.321655384606564	0.539328536322822
"AT1G74630"	11.0926846183034	-0.137734221845829	0.569479756006271	-0.241859733191837	0.808888852164916	0.906315185378912
"AT1G74640"	596.241140839393	0.230200061260346	0.108731370933161	2.11714484315527	0.034247556854657	0.112042283208292
"AT1G74650"	22.4550532420351	0.265038292875253	0.377207221859043	0.70263313509489	0.482284407319223	0.691290815182531
"AT1G74660"	14.4162665468123	-0.19654009209782	0.484722282178011	-0.405469480822508	0.685132447433139	0.83695132611405
"AT1G74670"	682.274248856311	0.184400808012486	0.107769735821803	1.71106300489956	0.0870694826087429	0.22258552267373
"AT1G74675"	1.87660296648036	-2.07856546435239	1.36695242450047	-1.52058361878393	0.128364360202117	NA
"AT1G74680"	135.464929274235	0.040748603751032	0.169288897266775	0.240704525866324	0.809784130958902	0.906591028098613
"AT1G74690"	416.454119368324	-0.40416881611794	0.139046875766279	-2.90670907843553	0.00365252717069889	0.0186820602395621
"AT1G74700"	25.9567123603592	-0.409192924696277	0.348203759267523	-1.17515366737295	0.239933242911032	0.445805267187601
"AT1G74710"	118.565792008692	0.905526123492015	0.182516885503598	4.96132793956845	7.00128723101495e-07	9.55360575821816e-06
"AT1G74720"	197.791226453562	-0.0496454697023555	0.141227042230698	-0.351529486975012	0.725191154828987	0.86151104543997
"AT1G74730"	664.118699085183	0.23996198818735	0.117207972112002	2.04731797558997	0.040626874082002	0.127555859954956
"AT1G74740"	113.238149733681	-0.540728457962876	0.184760384857901	-2.92664717265419	0.00342637348253563	0.017678757325095
"AT1G74750"	58.6204132725281	0.16419102733438	0.240741079173311	0.682023308602759	0.495224212390282	0.701812889482503
"AT1G74770"	3.63134133109442	0.0723457313315016	0.906491546380941	0.0798085008297466	0.936389563209044	0.972530443252399
"AT1G74780"	63.904166597992	0.086108207026591	0.227492220152506	0.378510557279128	0.705051352574955	0.848613452434487
"AT1G74790"	226.019628938005	-0.371550004269502	0.143413683099573	-2.59075700616051	0.00957650844951947	0.0411038922546415
"AT1G74800"	104.425706290624	-0.398464371915276	0.189690199029394	-2.10060600892475	0.0356755661320498	0.115534948682693
"AT1G74810"	67.1727632080112	1.06464123357122	0.233365638528699	4.5621165150254	5.06405300747301e-06	5.7437640665967e-05
"AT1G74830"	0.410657201314687	1.24275834263487	2.66506672657954	0.466314156505147	0.64099064713498	NA
"AT1G74840"	678.367121302272	0.167481817517601	0.100250461121626	1.67063388680485	0.0947940148713891	0.236338412188594
"AT1G74850"	355.212122280652	-0.387796702508119	0.124293356481527	-3.12001150733872	0.00180843975015004	0.0102976793460786
"AT1G74860"	60.8470507215979	-0.0521357106696153	0.242197598361342	-0.215261055528026	0.829563791043831	0.917961087095867
"AT1G74870"	3.17038872752145	-0.358197916799265	1.09792831710414	-0.326248910078243	0.744236039060663	0.871790062169305
"AT1G74875"	6.91180068374796	0.368101823573832	0.650650286885876	0.565744503603665	0.571567477316445	0.761768432335069
"AT1G74880"	877.943155533017	0.231455971132425	0.095365464310133	2.42704183119918	0.0152225005615092	0.0594726825134366
"AT1G74890"	10.3301431483452	-2.7693350329991	0.685309943914535	-4.04099642445063	5.3224570022725e-05	0.000478067635380967
"AT1G74900"	4.89482664062071	-0.35038040909551	0.800582019307838	-0.437657105262544	0.661634868527209	0.821644086085783
"AT1G74910"	1349.02426028991	-0.337026410144863	0.0872648938150971	-3.86210760605494	0.000112413029964713	0.000921483429423299
"AT1G74920"	1044.87067745071	0.133781301480858	0.0994280404662977	1.34550878055577	0.178460987671841	0.367213106696325
"AT1G74930"	284.515186378261	2.58475547127945	0.426226713207188	6.06427375663573	1.32551218524362e-09	2.85766982031464e-08
"AT1G74940"	434.636708830953	0.229854075015418	0.12119156845075	1.89661770990964	0.0578784114929858	0.16536447374837
"AT1G74950"	301.67106432176	0.198616852579224	0.160355968964787	1.23859968457326	0.215493784969217	0.416095124232352
"AT1G74960"	1685.46209780976	0.000950001164217053	0.0934454658234238	0.0101663698269983	0.991888550202451	0.996065566488225
"AT1G74970"	2423.94543597263	-0.276464597383837	0.0816269158782224	-3.38692935301254	0.0007067958576216	0.00457487130087149
"AT1G75000"	39.0965398120967	2.06702074945869	0.327027250645788	6.32063763914749	2.60486197101464e-10	6.34314707113578e-09
"AT1G75010"	264.476168099927	0.393547733723268	0.14317139896598	2.74878737349476	0.00598161746773858	0.0281706522071677
"AT1G75020"	192.271067635501	1.4909868635011	0.194953028609647	7.64792870433674	2.04242393479529e-14	8.25156149193949e-13
"AT1G75030"	16.9024322726459	0.198594906410881	0.422163248910476	0.47042206284753	0.638053504404617	0.80639207763236
"AT1G75040"	81.3002532656724	0.495541867756209	0.217382002603191	2.2795901308388	0.022632008837998	0.0809505707424816
"AT1G75050"	1.94318139419505	0.251873225191373	1.44476349838828	0.174335263503233	0.861601987290268	NA
"AT1G75060"	30.774940361345	-0.0701437514553548	0.341411529199234	-0.205452204909055	0.837218836463364	0.922207305588976
"AT1G75080"	143.390124524206	0.0671898707773646	0.162391385064244	0.413752679988434	0.679055242252373	0.833118722989265
"AT1G75090"	15.4734200513386	-0.279834868048462	0.460580190119402	-0.607570351594836	0.543472469695597	0.740235469586701
"AT1G75100"	163.223322089784	0.52526523648218	0.18409431972057	2.85323978099629	0.00432759543078349	0.0215651888515648
"AT1G75110"	15.663677428653	0.0125496171180538	0.468740613575873	0.026773052632066	0.978640746395618	0.990032653268141
"AT1G75120"	58.7712483381752	-0.202972064609116	0.251035745306148	-0.808538498617332	0.418780652911724	0.636093105835092
"AT1G75125"	25.1126694902953	-0.511125223494476	0.360740797753557	-1.41687667898227	0.156518985964258	0.335515484712245
"AT1G75130"	127.986035623764	-0.139695017046553	0.167080308523218	-0.836095038854566	0.4031014391528	0.621579176815224
"AT1G75140"	176.303607088317	-0.384536986356027	0.152782600945503	-2.51688990746525	0.0118395817745634	0.0486856721116679
"AT1G75150"	35.4705945522175	-0.799327897386494	0.319404472130108	-2.5025569994552	0.0123299769404694	0.0502605197253869
"AT1G75163"	1.0090723518516	0.347430167762648	1.73484114666745	0.200266271312531	0.841272339766413	NA
"AT1G75166"	9.33222721264006	0.0513877737072826	0.606205868605701	0.0847695087899374	0.932444634722434	0.970776708888658
"AT1G75170"	64.658204285609	0.126555118232277	0.238768448250163	0.530032837922046	0.596089163292663	0.777476487394926
"AT1G75180"	264.268348643302	-0.274267322275234	0.141365810009161	-1.94012485945125	0.0523645175072998	0.153236637197399
"AT1G75190"	131.414471701071	-0.294515236448542	0.163452363116542	-1.80184141013949	0.0715703604801122	0.19316588389622
"AT1G75200"	169.193960554687	-0.624878485103425	0.148556591212999	-4.20633295366533	2.59547767938777e-05	0.000250503309687801
"AT1G75210"	324.281101679602	0.00402312813598959	0.122609913300139	0.032812421342647	0.973824172748262	0.98822191294572
"AT1G75220"	1008.49085846654	-0.620209808413048	0.0949806657527243	-6.52985324431945	6.58341660555043e-11	1.7279480309387e-09
"AT1G75230"	112.622866274605	-0.0208064124126461	0.191232392197595	-0.10880171593078	0.913359762784433	0.961566280291603
"AT1G75240"	324.623990335289	-0.334316338620594	0.123422077225293	-2.70872396686646	0.00675425078039788	0.0310248108432934
"AT1G75250"	52.2575497764836	0.186556727960838	0.249264113761478	0.748429949043347	0.454200863551749	0.666775051493311
"AT1G75260"	5.26949631803862	-0.824932124352819	0.764653604654725	-1.07883114567323	0.280663007737227	0.493985202773051
"AT1G75270"	113.619101748247	0.543952342425603	0.192924549320725	2.81950816700531	0.00480973070214353	0.02350649191445
"AT1G75280"	552.442953777149	0.707301070859657	0.116762219425274	6.05761927394945	1.38150899960966e-09	2.97184015163557e-08
"AT1G75290"	5.82537745039652	0.663833064471609	0.722958466748102	0.918217428806883	0.358505045852741	0.576781937354328
"AT1G75295"	0.516198432445525	1.88226483717859	2.32996076061783	0.807852590907785	0.419175445962594	NA
"AT1G75310"	227.997625309368	-0.519886660561133	0.161626414841979	-3.21659464555607	0.00129721738261822	0.00773731580714678
"AT1G75330"	607.617079351282	0.00229124986836043	0.103531432468733	0.0221309588182546	0.9823434909538	0.991879821445348
"AT1G75335"	15.0022883801888	-0.025002246002774	0.453754189599019	-0.0551008598397039	0.956058111134147	0.980367528409903
"AT1G75340"	108.731998132928	-0.107616621921817	0.183759109495651	-0.585639657360029	0.558117692496416	0.751510353882035
"AT1G75350"	2650.26401361918	-0.29054214741649	0.085371128134353	-3.40328344916854	0.000665811687799798	0.00434410468576485
"AT1G75360"	14.0619928048195	0.740420077185955	0.483642807130088	1.53092337210507	0.125788332118294	0.28818108859289
"AT1G75370"	626.864264128434	0.160017193811968	0.102789235381067	1.55675050231419	0.119529733174758	0.278413865693771
"AT1G75380"	7129.47980444164	0.300047708749596	0.0797483373180627	3.76243215645871	0.000168268962434922	0.00131455505052036
"AT1G75390"	52.2639290509342	0.480363684890744	0.274867198471611	1.74762098774168	0.0805296786559665	0.210111244855691
"AT1G75400"	165.46613223789	0.364304893222826	0.162077043177963	2.24772667417688	0.0245936240250568	0.0865557458938013
"AT1G75410"	290.416649520232	0.550038531698895	0.147566925565615	3.72738355556729	0.000193477902508289	0.00148131045640058
"AT1G75420"	125.268102465055	-0.246845409192898	0.171502185296349	-1.43931349193224	0.150061721903371	0.326142815393856
"AT1G75430"	1.28258944665979	-1.01533591862805	1.42751863798496	-0.711259308012448	0.476923562595081	NA
"AT1G75440"	21.8192349184061	-0.0356085085417373	0.373437048404008	-0.0953534436230166	0.924034094121363	0.966198274701788
"AT1G75450"	4.51171043804915	-0.522744506854537	0.792823315528378	-0.659345527075164	0.509673913378508	0.713806310142053
"AT1G75460"	1475.42548364915	0.530529880370267	0.0969325254930515	5.47318743292516	4.42012168980384e-08	7.48320861666011e-07
"AT1G75490"	29.8099444167014	0.0581201818200683	0.333672474973839	0.1741833270024	0.861721388361333	0.936044274730303
"AT1G75500"	1135.70987462451	-0.0602235837581336	0.0899993612002561	-0.669155680162341	0.503396174570817	0.708260814329958
"AT1G75510"	160.748375103158	0.0261171321537761	0.163400645385095	0.159834938792466	0.873011100708263	0.941438853209469
"AT1G75520"	12.8330038843407	-0.337235793098623	0.488863975789584	-0.689835638950363	0.490297553843771	0.697459505882518
"AT1G75540"	225.438307219997	-0.278749447468434	0.148805583776516	-1.87324588496004	0.0610344387672792	0.171895062027276
"AT1G75550"	17.0285092801199	0.0292254969832471	0.428898698604539	0.0681407919360328	0.945673558530939	0.976227471413471
"AT1G75560"	250.236002071201	-0.202087389423654	0.132874591382505	-1.52088813460134	0.128287912040866	0.292336771011198
"AT1G75580"	20.0010690660117	-0.847350713881528	0.401089950863218	-2.11262015430174	0.0346332922808604	0.112945196340885
"AT1G75590"	17.7635552176086	0.220902811894795	0.409308065834145	0.539698164619866	0.589405205938073	0.7729086389078
"AT1G75620"	5.00330311973652	-0.301272879523312	0.798640066445016	-0.37723236308988	0.706000931585853	0.849390402770551
"AT1G75630"	618.098128043618	0.129672442244128	0.113646223617609	1.14101848804447	0.25386222944891	0.463710605758429
"AT1G75640"	62.695954331371	-0.650686881578111	0.248624238580186	-2.61714982132868	0.00886674139727722	0.0387355364795261
"AT1G75660"	563.38962569278	-0.116584612783157	0.103576119648656	-1.12559355552831	0.260337597137455	0.471578010030423
"AT1G75670"	57.4298769655341	-0.428025148264923	0.235113585938702	-1.82050367934295	0.0686823364531014	0.187101477710218
"AT1G75680"	685.18456795445	0.0614334538900805	0.0941820140025001	0.652284351112408	0.514217753293381	0.716935040848398
"AT1G75690"	1738.47581074542	-0.0159528671370502	0.0882286036370988	-0.180812871103201	0.856514459953139	0.93296201077768
"AT1G75700"	3.54942084617182	-0.0453645176791183	1.00779941753316	-0.045013439073183	0.964096596981327	0.983347997647619
"AT1G75710"	148.431069414138	0.4099259706757	0.176842769510456	2.31802505587576	0.0204479593691105	0.074806248363627
"AT1G75720"	3.87732945475466	-0.209134611243293	0.854819170598339	-0.244653627850797	0.806724636551399	0.904875439862678
"AT1G75730"	137.808088384336	-0.60093449402656	0.165554456960173	-3.62982975548115	0.000283608210413872	0.00206614784343376
"AT1G75750"	1995.58639361993	-0.848500205747409	0.235136478127434	-3.60854348293658	0.000307920909602662	0.0022136343626362
"AT1G75760"	184.110828014409	-0.359537343319126	0.142106979486805	-2.53004704355504	0.0114047234226395	0.0472574617093226
"AT1G75770"	53.5495703787136	-0.0757335167112169	0.247223169386019	-0.306336646760503	0.759348339451661	0.880338166576241
"AT1G75780"	60.9340547033935	-0.0747499151907101	0.234034667959345	-0.319396762208303	0.749425665740467	0.875171071253866
"AT1G75800"	1740.81640882996	0.126688986145705	0.092770095449922	1.36562310873219	0.172057289538633	0.3576494354883
"AT1G75810"	68.5412173599963	0.654391178615077	0.233199730591794	2.8061403714079	0.00501388451742297	0.024370245551501
"AT1G75820"	478.892898378751	0.0111549057602665	0.111644052621259	0.0999149126027191	0.920411877051467	0.964799090142606
"AT1G75830"	0.81625133464361	0.588727290993194	1.8999250183673	0.309868697607401	0.756660807648037	NA
"AT1G75840"	461.730065394323	-0.408580991441325	0.120296417608289	-3.39645186086714	0.000682655639082566	0.00444214587907504
"AT1G75850"	264.899529856981	0.244039370980318	0.129399340535733	1.88593983531878	0.0593030626718908	0.16845033229026
"AT1G75860"	189.055313860295	0.152458410893833	0.153600685326999	0.992563350672982	0.320922792479927	0.538469562738329
"AT1G75880"	85.0552394099258	-0.263572058908455	0.215194055290633	-1.22481105973158	0.220646416944094	0.422371026620149
"AT1G75890"	2.4578286629237	-0.588449055785029	1.14659007668284	-0.51321659567075	0.607799818373763	0.78541618084064
"AT1G75900"	157.803514308329	-0.400736295227813	0.163001532434736	-2.4584817654292	0.0139525861859889	0.0553405416391131
"AT1G75945"	16.3438448389098	-1.31833542125351	1.02953213585502	-1.2805189613228	0.200362680493583	0.39574665195672
"AT1G75950"	1601.9925597039	-0.0484098308841224	0.0895427348561123	-0.540633820956138	0.588760001504022	0.772762321748533
"AT1G75960"	171.355763801343	-0.865854001383447	0.160986574693906	-5.37842365445535	7.51408330988946e-08	1.21229690628365e-06
"AT1G75980"	57.2963946247765	-0.465606204297514	0.245048989997019	-1.90005355379419	0.0574260920378692	0.164312233495536
"AT1G75990"	147.982692229709	-0.204805806485189	0.187781559893258	-1.09065984222097	0.275422587075931	0.488446695781131
"AT1G76010"	1128.08492410079	-0.126921646898772	0.0883592674553947	-1.43642710667383	0.150880844482319	0.32752265020063
"AT1G76020"	143.330703243201	0.22823463531142	0.17810875126227	1.2814341445544	0.20004121747688	0.395421916693376
"AT1G76030"	1287.22155465454	0.02163232927745	0.0854573580665341	0.253135947177396	0.800163161418835	0.90191321526308
"AT1G76040"	94.1071592555325	0.704348354620199	0.232956200511698	3.02352267539164	0.00249850304044595	0.0135074200302059
"AT1G76050"	181.672132125173	-0.0943775937555676	0.151903978738498	-0.6212977075343	0.534403761776877	0.733041031010353
"AT1G76060"	53.2453482190013	0.0635897982528039	0.244763949986721	0.259800506799526	0.795017660005711	0.898907871979059
"AT1G76065"	15.498773026209	0.216010949532112	0.433921804692795	0.49781077419016	0.6186174212012	0.792741664209205
"AT1G76070"	56.2263614329817	0.221320790249547	0.244877119433195	0.903803469927397	0.36609962148153	0.584862091376621
"AT1G76080"	2434.42943394078	0.410743335910286	0.0856364440513348	4.79636141435375	1.61573649876269e-06	2.04360358970282e-05
"AT1G76090"	495.70615103485	-1.12766503328035	0.114225511393375	-9.87226950901405	5.49079862300071e-23	4.9026062225642e-21
"AT1G76100"	1807.15736884749	0.119271016560941	0.0932024702030707	1.2796980198172	0.200651361314138	0.395985147128326
"AT1G76110"	307.673785483205	-0.183265053445174	0.122525003594388	-1.49573595648985	0.13472247639051	0.303044208367656
"AT1G76120"	43.5224383230474	-0.171920988572859	0.288722449958689	-0.595454176138563	0.551539921060458	0.746612088363876
"AT1G76130"	63.9533693296585	-0.071224760572355	0.227948278384715	-0.31246018209511	0.754690819329403	0.877910134855841
"AT1G76135"	1.48777342605136	-0.55057982704686	1.40999400944171	-0.390483805860183	0.696178827850546	NA
"AT1G76140"	539.241515232127	-0.0999599449507806	0.108170074583774	-0.924099806119347	0.355434354247666	0.57322833080175
"AT1G76150"	338.706018709041	0.096946635910837	0.1223294155105	0.792504693219235	0.428066456314208	0.644424389294471
"AT1G76160"	1784.91182714342	-0.860224238571222	0.0940330466325663	-9.14810557965376	5.79406554255387e-20	4.0608300221899e-18
"AT1G76170"	61.6416411396041	-0.311995051360802	0.236770546559351	-1.31771056786658	0.187600555537846	0.379078357237474
"AT1G76180"	3660.03827328529	0.333592030288544	0.0961888434926398	3.46809482446963	0.000524162296148003	0.00352700259424572
"AT1G76185"	41.6542702045459	-0.24979785775421	0.269965056900542	-0.92529700184953	0.354811437873439	0.572582558073551
"AT1G76190"	7.33533945382213	0.237551361602096	0.642679053792035	0.369626737016647	0.711660626592572	0.85226874912996
"AT1G76200"	576.689600877746	0.0391944254089882	0.136353765303848	0.287446593951023	0.773770388939546	0.887628438037566
"AT1G76220"	1.14103337837378	-1.65410335285993	1.7325232776439	-0.954736582304038	0.339710925086406	NA
"AT1G76230"	0.860726022654387	0.783320018496802	1.86757817845905	0.41943091193276	0.674901236618464	NA
"AT1G76240"	24.5763985827138	0.155097987188213	0.394464951269603	0.393185723317175	0.694182313493263	0.843160291303252
"AT1G76250"	5.06722245928337	0.0748312425970405	0.759127766900373	0.0985752937250433	0.921475487210537	0.965155996422106
"AT1G76260"	69.7009958233359	-0.395005156425021	0.224524898405375	-1.75929333107568	0.0785276987468242	0.206249915553445
"AT1G76270"	80.2751105489523	-0.106709588640035	0.207748188869553	-0.513648707219484	0.60749761933549	0.785129441406885
"AT1G76280"	90.0685286919306	-0.337602712642563	0.200185653663185	-1.68644808688731	0.091709526068469	0.23118319875504
"AT1G76300"	146.105323110193	-0.484349494060158	0.164776635173632	-2.93943066351475	0.00328815832173509	0.0171138269425627
"AT1G76310"	80.7946447367396	-0.554710135540982	0.216479705107974	-2.56241172937809	0.0103948007371242	0.0439006336098761
"AT1G76320"	115.258585614124	-0.16955945327028	0.179157535181451	-0.946426579817307	0.343931053709452	0.561934143067732
"AT1G76340"	153.043961887546	0.26259237822985	0.164660118994015	1.59475396856353	0.11076726430922	0.263914108237173
"AT1G76350"	89.8182050029509	0.252913757382246	0.201896465287373	1.25269036791832	0.210318412721868	0.409577357072345
"AT1G76360"	193.799704965438	1.51970664097606	0.157063531668313	9.67574474375999	3.82297947278944e-22	3.18104428131594e-20
"AT1G76380"	54.6341927406457	-0.0535990553970993	0.25255178907378	-0.212229957244298	0.831927636527104	0.919432148570112
"AT1G76390"	11.4127674980109	-0.186738214745096	0.537928485837408	-0.34714319776986	0.728483741867114	0.863222930898013
"AT1G76400"	308.681867136741	-0.321980133596953	0.137306728680109	-2.34496981096308	0.0190286202583093	0.0707095117461436
"AT1G76405"	133.495663149648	-0.570293160302166	0.166932086486187	-3.41631841011796	0.000634739814353154	0.00417480737634092
"AT1G76410"	38.8914268627902	-0.413863500423548	0.280297952012394	-1.47651275170661	0.13980629456838	0.310550072019777
"AT1G76420"	3.15510349645581	-0.19911791470561	1.00635699955601	-0.197860118023185	0.843154508445566	0.92506624109127
"AT1G76430"	0.509437106149489	3.00270062408899	2.42540064450267	1.2380225225448	0.215707709758036	NA
"AT1G76440"	54.6727698865369	0.161543857790557	0.23761859211443	0.679845193732827	0.4966024871987	0.702701846416094
"AT1G76450"	937.434483537332	-0.0201028670938464	0.0912937211545445	-0.220199887129321	0.825715484528443	0.915767899251882
"AT1G76460"	227.277859278314	-0.0482238639280843	0.138842482630989	-0.347327871226936	0.728345014370005	0.863186168095822
"AT1G76490"	2843.89199125793	-0.23983408275812	0.0961471964446799	-2.49444696909195	0.0126153575675394	0.0511255340674954
"AT1G76500"	1.37321902760637	-1.33646839427163	1.59530774752813	-0.837749579253556	0.402171361870264	NA
"AT1G76510"	148.785420092515	0.098630434157422	0.164534718472434	0.599450590569103	0.548872449317677	0.744805820538367
"AT1G76520"	661.756640094887	0.718908653724824	0.100804466707799	7.13171427024872	9.91264881933251e-13	3.18802524692809e-11
"AT1G76530"	17.0062008648559	2.13679687805848	0.499745981927255	4.27576599979452	1.90481215590441e-05	0.000189743743742001
"AT1G76540"	136.067969538419	-0.446502168904053	0.173050864290627	-2.5801787857828	0.00987491759488235	0.0421143159542703
"AT1G76550"	154.69460859498	-0.0693015405850096	0.159578694027151	-0.434278153531064	0.664086466137536	0.823477863120582
"AT1G76560"	72.3442339386076	0.0573118271578736	0.222027722125847	0.258129149860795	0.796307235361049	0.899641303457936
"AT1G76570"	144.000152789916	0.715764453367564	0.172085694577204	4.15934895184704	3.1915599640861e-05	0.000301195769969786
"AT1G76580"	214.708322384891	0.187935144527022	0.155325447403156	1.20994433088112	0.226300254978928	0.428974831993033
"AT1G76590"	269.90717592111	1.04162290002622	0.127038663631606	8.19925895195797	2.41873397968932e-16	1.2004041684986e-14
